date,revenue,firm
12/25/2014,3334,3245sd7
12/25/2014,3303,2848sd7
12/25/2014,3279,2983sd7
12/25/2014,3158,4106sd7
12/25/2014,3109,4293sd7
12/25/2014,3105,4178sd7
12/25/2014,3089,4404sd7
12/25/2014,3082,2850sd7
12/25/2014,3048,3300sd7
12/25/2014,2907,2860sd7
12/25/2014,2871,2848sd7
12/25/2014,2778,5146sd7
12/25/2014,2725,2827sd7
12/25/2014,2632,5133sd7
12/25/2014,2619,4505sd7
12/25/2014,2590,3213sd7
12/25/2014,2570,2848sd7
12/25/2014,2469,4381sd7
12/25/2014,2278,2850sd7
12/25/2014,2277,2864sd7
12/25/2014,2251,2848sd7
12/25/2014,2221,2976sd7
12/25/2014,2183,2983sd7
12/25/2014,2168,2848sd7
12/25/2014,2138,3176sd7
12/25/2014,2093,3300sd7
12/25/2014,2084,5549sd7
12/25/2014,2078,5586sd7
12/25/2014,2055,3176sd7
12/25/2014,1990,3245sd7
12/25/2014,1975,6607sd7
12/25/2014,1910,4331sd7
12/25/2014,1900,4597sd7
12/25/2014,1831,2989sd7
12/25/2014,1828,3046sd7
12/25/2014,1810,8991sd7
12/25/2014,1788,2848sd7
12/25/2014,1787,5146sd7
12/25/2014,1699,5586sd7
12/25/2014,1660,3048sd7
12/25/2014,1656,9238sd7
12/25/2014,1640,2848sd7
12/25/2014,1618,6650sd7
12/25/2014,1603,2848sd7
12/25/2014,1584,3302sd7
12/25/2014,1557,2848sd7
12/25/2014,1534,5146sd7
12/25/2014,1522,9463sd7
12/25/2014,1510,4055sd7
12/25/2014,1490,7366sd7
12/25/2014,1482,3001sd7
12/25/2014,1467,3672sd7
12/25/2014,1457,5271sd7
12/25/2014,1412,5520sd7
12/25/2014,1366,8855sd7
12/25/2014,1357,2989sd7
12/25/2014,1342,3664sd7
12/25/2014,1341,2983sd7
12/25/2014,1336,2989sd7
12/25/2014,1324,4257sd7
12/25/2014,1310,5351sd7
12/25/2014,1276,2850sd7
12/25/2014,1269,2850sd7
12/25/2014,1245,5038sd7
12/25/2014,1233,2848sd7
12/25/2014,1230,4941sd7
12/25/2014,1228,3029sd7
12/25/2014,1221,2819sd7
12/25/2014,1207,7761sd7
12/25/2014,1197,5715sd7
12/25/2014,1191,3743sd7
12/25/2014,1157,3300sd7
12/25/2014,1148,5743sd7
12/25/2014,1130,5545sd7
12/25/2014,1113,3641sd7
12/25/2014,1113,9327sd7
12/25/2014,1108,2848sd7
12/25/2014,1076,5739sd7
12/25/2014,1072,2983sd7
12/25/2014,1033,2848sd7
12/25/2014,1023,5031sd7
12/25/2014,1010,4505sd7
12/25/2014,1004,5496sd7
12/25/2014,990,8805sd7
12/25/2014,981,2976sd7
12/25/2014,975,3723sd7
12/25/2014,956,9017sd7
12/25/2014,920,4713sd7
12/25/2014,920,4835sd7
12/25/2014,905,3001sd7
12/25/2014,893,5430sd7
12/25/2014,890,2983sd7
12/25/2014,878,2983sd7
12/25/2014,877,3874sd7
12/25/2014,866,2827sd7
12/25/2014,864,2827sd7
12/25/2014,858,7176sd7
12/25/2014,858,2827sd7
12/25/2014,842,5038sd7
12/25/2014,816,2848sd7
12/25/2014,812,3007sd7
12/25/2014,808,3046sd7
12/25/2014,806,5743sd7
12/25/2014,785,3028sd7
12/25/2014,784,3245sd7
12/25/2014,778,4816sd7
12/25/2014,776,4490sd7
12/25/2014,772,3245sd7
12/25/2014,770,5310sd7
12/25/2014,767,3212sd7
12/25/2014,762,3067sd7
12/25/2014,756,5738sd7
12/25/2014,752,2819sd7
12/25/2014,752,3558sd7
12/25/2014,749,3001sd7
12/25/2014,748,7859sd7
12/25/2014,739,7859sd7
12/25/2014,738,6399sd7
12/25/2014,42943,4795sd7
12/25/2014,19722,7772sd7
12/25/2014,16599,2983sd7
12/25/2014,15555,3929sd7
12/25/2014,14024,7772sd7
12/25/2014,13275,4245sd7
12/25/2014,12503,2827sd7
12/25/2014,10339,3862sd7
12/25/2014,9574,2983sd7
12/25/2014,9193,4140sd7
12/25/2014,7238,2848sd7
12/25/2014,7024,8305sd7
12/25/2014,6014,3874sd7
12/25/2014,5843,3245sd7
12/25/2014,5615,2848sd7
12/25/2014,5465,5953sd7
12/25/2014,5126,2974sd7
12/25/2014,4801,4505sd7
12/25/2014,4468,3007sd7
12/25/2014,4201,6226sd7
12/25/2014,4122,5024sd7
12/25/2014,3853,2983sd7
12/25/2014,3803,5258sd7
12/25/2014,3756,3569sd7
12/25/2014,3717,3300sd7
12/25/2014,3275,5586sd7
12/25/2014,3238,2989sd7
12/25/2014,3189,5751sd7
12/25/2014,3088,3001sd7
12/25/2014,2834,3300sd7
12/25/2014,2719,3046sd7
12/25/2014,2712,3378sd7
12/25/2014,2618,5520sd7
12/25/2014,2466,2983sd7
12/25/2014,2413,4331sd7
12/25/2014,2383,5133sd7
12/25/2014,2317,3300sd7
12/25/2014,2262,5520sd7
12/25/2014,2119,2848sd7
12/25/2014,2113,8339sd7
12/25/2014,2103,2848sd7
12/25/2014,2070,3176sd7
12/25/2014,2041,3245sd7
12/25/2014,2016,2983sd7
12/25/2014,2013,5146sd7
12/25/2014,2003,2819sd7
12/25/2014,1937,4941sd7
12/25/2014,1906,5549sd7
12/25/2014,1903,3300sd7
12/25/2014,1863,3046sd7
12/25/2014,1852,4293sd7
12/25/2014,1807,7761sd7
12/25/2014,1778,2864sd7
12/25/2014,1765,2827sd7
12/25/2014,1745,2989sd7
12/25/2014,1725,2848sd7
12/25/2014,1717,4505sd7
12/25/2014,1712,2860sd7
12/25/2014,1692,3213sd7
12/25/2014,1690,2976sd7
12/25/2014,1678,2848sd7
12/25/2014,1650,2850sd7
12/25/2014,1581,6399sd7
12/25/2014,1571,4178sd7
12/25/2014,1526,4381sd7
12/25/2014,1519,3067sd7
12/25/2014,1479,2848sd7
12/25/2014,1464,5496sd7
12/25/2014,1404,2983sd7
12/25/2014,1402,2983sd7
12/25/2014,1391,2983sd7
12/25/2014,1390,2989sd7
12/25/2014,1387,3641sd7
12/25/2014,1364,2963sd7
12/25/2014,1362,4055sd7
12/25/2014,1343,2989sd7
12/25/2014,1320,3176sd7
12/25/2014,1317,3245sd7
12/25/2014,1315,2850sd7
12/25/2014,1294,5743sd7
12/25/2014,1288,8305sd7
12/25/2014,1283,5414sd7
12/25/2014,1266,8855sd7
12/25/2014,1253,2848sd7
12/25/2014,1246,5586sd7
12/25/2014,1239,3029sd7
12/25/2014,1196,6276sd7
12/25/2014,1180,4490sd7
12/25/2014,1128,5038sd7
12/25/2014,1121,5739sd7
12/25/2014,1104,6399sd7
12/25/2014,1077,2848sd7
12/25/2014,1021,6989sd7
12/25/2014,1014,5496sd7
12/25/2014,1003,2827sd7
12/25/2014,997,7653sd7
12/25/2014,991,3641sd7
12/25/2014,984,7018sd7
12/25/2014,973,2848sd7
12/25/2014,948,2850sd7
12/25/2014,947,4938sd7
12/25/2014,941,3007sd7
12/25/2014,939,2858sd7
12/25/2014,933,4713sd7
12/25/2014,933,2976sd7
12/25/2014,931,4257sd7
12/25/2014,928,3048sd7
12/25/2014,928,3090sd7
12/25/2014,913,3300sd7
12/25/2014,895,5038sd7
12/25/2014,891,4106sd7
12/25/2014,864,3245sd7
12/25/2014,859,5738sd7
12/25/2014,859,8706sd7
12/25/2014,849,7859sd7
12/25/2014,847,9479sd7
12/25/2014,836,3857sd7
12/25/2014,824,3282sd7
12/25/2014,824,5351sd7
12/25/2014,814,2841sd7
12/25/2014,805,3302sd7
12/25/2014,798,2848sd7
12/25/2014,794,4356sd7
12/25/2014,785,3302sd7
12/25/2014,783,4505sd7
12/25/2014,775,5586sd7
12/25/2014,772,2848sd7
12/25/2014,771,5146sd7
12/25/2014,767,3661sd7
12/25/2014,764,6607sd7
12/25/2014,749,5531sd7
12/25/2014,748,6685sd7
12/25/2014,731,9110sd7
12/25/2014,721,2983sd7
12/25/2014,717,4217sd7
12/25/2014,714,2989sd7
12/25/2014,711,8991sd7
12/25/2014,708,2827sd7
12/25/2014,701,2850sd7
12/25/2014,700,2850sd7
12/25/2014,684,3007sd7
12/25/2014,673,3001sd7
12/25/2014,669,5146sd7
12/25/2014,666,3007sd7
12/25/2014,664,2848sd7
12/25/2014,664,5549sd7
12/25/2014,663,3982sd7
12/25/2014,657,4498sd7
12/25/2014,656,3301sd7
12/25/2014,654,3046sd7
12/24/2014,18885,4795sd7
12/24/2014,13792,2983sd7
12/24/2014,8923,6858sd7
12/24/2014,8748,4245sd7
12/24/2014,7617,8305sd7
12/24/2014,7236,3874sd7
12/24/2014,5913,3929sd7
12/24/2014,5186,7772sd7
12/24/2014,4541,2827sd7
12/24/2014,4448,4140sd7
12/24/2014,4103,7653sd7
12/24/2014,3892,7772sd7
12/24/2014,3763,3862sd7
12/24/2014,3712,5586sd7
12/24/2014,3698,5258sd7
12/24/2014,3624,3001sd7
12/24/2014,3551,2974sd7
12/24/2014,3291,5715sd7
12/24/2014,3235,4106sd7
12/24/2014,3056,2989sd7
12/24/2014,2945,3300sd7
12/24/2014,2890,2983sd7
12/24/2014,2806,2848sd7
12/24/2014,2780,5953sd7
12/24/2014,2645,5024sd7
12/24/2014,2559,8805sd7
12/24/2014,2419,2858sd7
12/24/2014,2400,3569sd7
12/24/2014,2356,3378sd7
12/24/2014,2189,5549sd7
12/24/2014,2119,3300sd7
12/24/2014,2082,2848sd7
12/24/2014,2048,5751sd7
12/24/2014,2005,9238sd7
12/24/2014,1960,4178sd7
12/24/2014,1955,3245sd7
12/24/2014,1880,3213sd7
12/24/2014,1870,3007sd7
12/24/2014,1833,2983sd7
12/24/2014,1807,2827sd7
12/24/2014,1796,2848sd7
12/24/2014,1796,3001sd7
12/24/2014,1792,2848sd7
12/24/2014,1774,6226sd7
12/24/2014,1753,4293sd7
12/24/2014,1752,8991sd7
12/24/2014,1736,3176sd7
12/24/2014,1732,4331sd7
12/24/2014,1702,7366sd7
12/24/2014,1696,2983sd7
12/24/2014,1685,2860sd7
12/24/2014,1680,4505sd7
12/24/2014,1676,2864sd7
12/24/2014,1651,9463sd7
12/24/2014,1644,8305sd7
12/24/2014,1641,2850sd7
12/24/2014,1617,5586sd7
12/24/2014,1614,3176sd7
12/24/2014,1551,2848sd7
12/24/2014,1548,3300sd7
12/24/2014,1412,5146sd7
12/24/2014,1392,3300sd7
12/24/2014,1367,4381sd7
12/24/2014,1365,5351sd7
12/24/2014,1355,5038sd7
12/24/2014,1349,2848sd7
12/24/2014,1333,5133sd7
12/24/2014,1237,3245sd7
12/24/2014,1200,5520sd7
12/24/2014,1174,2819sd7
12/24/2014,1166,2848sd7
12/24/2014,1160,9327sd7
12/24/2014,1151,2848sd7
12/24/2014,1104,3245sd7
12/24/2014,1093,6607sd7
12/24/2014,1063,5310sd7
12/24/2014,1059,2850sd7
12/24/2014,1053,2848sd7
12/24/2014,1048,5271sd7
12/24/2014,1030,2989sd7
12/24/2014,1004,2983sd7
12/24/2014,1000,9017sd7
12/24/2014,998,6650sd7
12/24/2014,981,8855sd7
12/24/2014,973,3245sd7
12/24/2014,972,2989sd7
12/24/2014,969,3048sd7
12/24/2014,958,5146sd7
12/24/2014,957,2848sd7
12/24/2014,949,4285sd7
12/24/2014,938,2976sd7
12/24/2014,912,5586sd7
12/24/2014,889,2989sd7
12/24/2014,887,4835sd7
12/24/2014,886,3982sd7
12/24/2014,872,3046sd7
12/24/2014,868,3029sd7
12/24/2014,861,5549sd7
12/24/2014,845,9385sd7
12/24/2014,830,3672sd7
12/24/2014,829,3302sd7
12/24/2014,827,7176sd7
12/24/2014,820,5743sd7
12/24/2014,805,2983sd7
12/24/2014,751,5031sd7
12/24/2014,750,2848sd7
12/24/2014,748,3001sd7
12/24/2014,747,3001sd7
12/24/2014,742,3001sd7
12/24/2014,734,3001sd7
12/24/2014,732,3558sd7
12/24/2014,731,5761sd7
12/24/2014,730,9402sd7
12/24/2014,688,2848sd7
12/24/2014,687,4941sd7
12/24/2014,679,3245sd7
12/24/2014,670,3743sd7
12/24/2014,664,2819sd7
12/24/2014,660,4816sd7
12/24/2014,654,4055sd7
12/24/2014,647,5430sd7
12/24/2014,644,3001sd7
12/24/2014,634,2983sd7
12/24/2014,633,4713sd7
12/24/2014,627,5249sd7
12/24/2014,620,5724sd7
12/24/2014,620,5031sd7
12/24/2014,613,2939sd7
12/24/2014,605,3641sd7
12/24/2014,593,4505sd7
12/24/2014,590,2827sd7
12/24/2014,589,3300sd7
12/24/2014,577,3212sd7
12/24/2014,574,2850sd7
12/24/2014,568,2848sd7
12/24/2014,557,2848sd7
12/24/2014,556,3067sd7
12/24/2014,553,2848sd7
12/24/2014,550,5743sd7
12/24/2014,548,3028sd7
12/24/2014,547,3001sd7
12/24/2014,541,3213sd7
12/24/2014,537,2949sd7
12/24/2014,535,2983sd7
12/24/2014,534,3641sd7
12/24/2014,532,8752sd7
12/24/2014,526,5738sd7
12/24/2014,522,4490sd7
12/24/2014,516,2963sd7
12/24/2014,515,4414sd7
12/24/2014,28570,4795sd7
12/24/2014,12986,2983sd7
12/24/2014,9965,4245sd7
12/24/2014,9700,7772sd7
12/24/2014,9122,2827sd7
12/24/2014,8462,3929sd7
12/24/2014,8294,8305sd7
12/24/2014,7422,2983sd7
12/24/2014,6542,7772sd7
12/24/2014,5813,3874sd7
12/24/2014,5437,3862sd7
12/24/2014,5246,4140sd7
12/24/2014,4876,2974sd7
12/24/2014,3654,2848sd7
12/24/2014,3529,4505sd7
12/24/2014,3469,5953sd7
12/24/2014,3144,2848sd7
12/24/2014,3033,5586sd7
12/24/2014,2895,5024sd7
12/24/2014,2883,3001sd7
12/24/2014,2451,2989sd7
12/24/2014,2368,5520sd7
12/24/2014,2291,3300sd7
12/24/2014,2287,3245sd7
12/24/2014,2236,3007sd7
12/24/2014,2207,3176sd7
12/24/2014,2158,5258sd7
12/24/2014,2001,8339sd7
12/24/2014,1974,2819sd7
12/24/2014,1941,2983sd7
12/24/2014,1898,2983sd7
12/24/2014,1872,6226sd7
12/24/2014,1851,3569sd7
12/24/2014,1778,5520sd7
12/24/2014,1652,2983sd7
12/24/2014,1624,2848sd7
12/24/2014,1605,3300sd7
12/24/2014,1541,3245sd7
12/24/2014,1474,5751sd7
12/24/2014,1419,2983sd7
12/24/2014,1416,3046sd7
12/24/2014,1392,3300sd7
12/24/2014,1390,4331sd7
12/24/2014,1345,3213sd7
12/24/2014,1317,2864sd7
12/24/2014,1312,2827sd7
12/24/2014,1285,5414sd7
12/24/2014,1281,3046sd7
12/24/2014,1208,7653sd7
12/24/2014,1196,3300sd7
12/24/2014,1171,3378sd7
12/24/2014,1134,5133sd7
12/24/2014,1124,4941sd7
12/24/2014,1124,5549sd7
12/24/2014,1117,2983sd7
12/24/2014,1113,3067sd7
12/24/2014,1104,4505sd7
12/24/2014,1085,2989sd7
12/24/2014,1085,5743sd7
12/24/2014,1077,3245sd7
12/24/2014,1047,3029sd7
12/24/2014,1030,2963sd7
12/24/2014,1028,3641sd7
12/24/2014,1027,2848sd7
12/24/2014,1022,2848sd7
12/24/2014,998,4293sd7
12/24/2014,996,8991sd7
12/24/2014,951,8855sd7
12/24/2014,949,3176sd7
12/24/2014,946,2848sd7
12/24/2014,941,2989sd7
12/24/2014,934,2848sd7
12/24/2014,902,2989sd7
12/24/2014,874,6399sd7
12/24/2014,860,5351sd7
12/24/2014,860,5496sd7
12/24/2014,852,5766sd7
12/24/2014,846,4106sd7
12/24/2014,842,5586sd7
12/24/2014,839,2860sd7
12/24/2014,834,2848sd7
12/24/2014,832,6399sd7
12/24/2014,821,3245sd7
12/24/2014,815,7761sd7
12/24/2014,812,9017sd7
12/24/2014,809,3282sd7
12/24/2014,809,2983sd7
12/24/2014,806,9110sd7
12/24/2014,760,2848sd7
12/24/2014,750,6989sd7
12/24/2014,744,3857sd7
12/24/2014,741,5038sd7
12/24/2014,737,5146sd7
12/24/2014,735,5038sd7
12/24/2014,734,4178sd7
12/24/2014,728,5738sd7
12/24/2014,725,2983sd7
12/24/2014,711,2848sd7
12/24/2014,710,4055sd7
12/24/2014,679,3982sd7
12/24/2014,672,4381sd7
12/24/2014,670,2848sd7
12/24/2014,666,3300sd7
12/24/2014,666,3641sd7
12/24/2014,654,3001sd7
12/24/2014,644,2976sd7
12/24/2014,616,4490sd7
12/24/2014,615,3390sd7
12/24/2014,608,2850sd7
12/24/2014,605,3641sd7
12/24/2014,603,4713sd7
12/24/2014,602,6276sd7
12/24/2014,599,5496sd7
12/24/2014,594,2848sd7
12/24/2014,584,2848sd7
12/24/2014,579,4594sd7
12/24/2014,574,3245sd7
12/24/2014,572,5586sd7
12/24/2014,562,2858sd7
12/24/2014,561,3641sd7
12/24/2014,559,6685sd7
12/24/2014,538,3090sd7
12/24/2014,536,2850sd7
12/24/2014,532,4257sd7
12/24/2014,507,2841sd7
12/24/2014,507,4938sd7
12/24/2014,505,2976sd7
12/24/2014,503,3857sd7
12/24/2014,481,3105sd7
12/24/2014,473,3067sd7
12/24/2014,472,4239sd7
12/24/2014,469,3046sd7
12/24/2014,469,7018sd7
12/24/2014,468,4498sd7
12/24/2014,467,6607sd7
12/24/2014,461,5031sd7
12/24/2014,459,5038sd7
12/24/2014,458,5146sd7
12/24/2014,455,5739sd7
12/24/2014,454,3001sd7
12/24/2014,446,3007sd7
12/24/2014,444,2827sd7
12/24/2014,444,8305sd7
12/24/2014,437,3301sd7
12/24/2014,436,4356sd7
12/24/2014,435,3020sd7
12/24/2014,429,3299sd7
12/24/2014,427,2819sd7
12/24/2014,426,3661sd7
12/24/2014,423,5598sd7
12/23/2014,17857,4795sd7
12/23/2014,13080,2983sd7
12/23/2014,9406,6858sd7
12/23/2014,7547,8305sd7
12/23/2014,7526,4245sd7
12/23/2014,6323,3874sd7
12/23/2014,4724,7772sd7
12/23/2014,4472,3929sd7
12/23/2014,4325,7653sd7
12/23/2014,3906,4140sd7
12/23/2014,3700,3001sd7
12/23/2014,3618,7772sd7
12/23/2014,3542,2974sd7
12/23/2014,3512,5258sd7
12/23/2014,3389,5586sd7
12/23/2014,3344,4106sd7
12/23/2014,3320,2827sd7
12/23/2014,3211,3862sd7
12/23/2014,3162,9238sd7
12/23/2014,2965,2989sd7
12/23/2014,2917,3001sd7
12/23/2014,2763,3300sd7
12/23/2014,2574,2848sd7
12/23/2014,2550,2983sd7
12/23/2014,2440,8805sd7
12/23/2014,2316,2858sd7
12/23/2014,2293,5715sd7
12/23/2014,2267,5024sd7
12/23/2014,2242,9463sd7
12/23/2014,2051,3378sd7
12/23/2014,2044,3300sd7
12/23/2014,2005,2864sd7
12/23/2014,2003,5953sd7
12/23/2014,1993,5549sd7
12/23/2014,1925,3245sd7
12/23/2014,1874,4178sd7
12/23/2014,1867,2983sd7
12/23/2014,1864,4505sd7
12/23/2014,1852,3569sd7
12/23/2014,1832,2827sd7
12/23/2014,1790,3213sd7
12/23/2014,1768,5351sd7
12/23/2014,1734,2848sd7
12/23/2014,1689,5751sd7
12/23/2014,1662,2848sd7
12/23/2014,1659,6226sd7
12/23/2014,1642,4331sd7
12/23/2014,1633,3007sd7
12/23/2014,1606,3176sd7
12/23/2014,1602,4293sd7
12/23/2014,1600,7366sd7
12/23/2014,1495,3300sd7
12/23/2014,1494,8991sd7
12/23/2014,1473,2848sd7
12/23/2014,1473,2983sd7
12/23/2014,1465,2860sd7
12/23/2014,1428,2848sd7
12/23/2014,1424,9385sd7
12/23/2014,1406,2848sd7
12/23/2014,1354,5146sd7
12/23/2014,1327,3001sd7
12/23/2014,1313,5310sd7
12/23/2014,1300,3176sd7
12/23/2014,1247,9327sd7
12/23/2014,1246,8305sd7
12/23/2014,1234,2848sd7
12/23/2014,1214,5133sd7
12/23/2014,1208,5520sd7
12/23/2014,1195,2848sd7
12/23/2014,1136,5038sd7
12/23/2014,1129,5146sd7
12/23/2014,1124,4381sd7
12/23/2014,1122,2850sd7
12/23/2014,1121,2819sd7
12/23/2014,1115,4835sd7
12/23/2014,1101,3245sd7
12/23/2014,1096,3001sd7
12/23/2014,1095,2989sd7
12/23/2014,1089,2848sd7
12/23/2014,1081,9017sd7
12/23/2014,1074,2989sd7
12/23/2014,1070,3300sd7
12/23/2014,1043,5430sd7
12/23/2014,1034,5586sd7
12/23/2014,1033,6607sd7
12/23/2014,962,9428sd7
12/23/2014,937,2983sd7
12/23/2014,934,3029sd7
12/23/2014,920,5586sd7
12/23/2014,914,6650sd7
12/23/2014,912,3046sd7
12/23/2014,903,3245sd7
12/23/2014,887,2976sd7
12/23/2014,878,2983sd7
12/23/2014,855,3001sd7
12/23/2014,854,5271sd7
12/23/2014,852,3001sd7
12/23/2014,845,2989sd7
12/23/2014,825,3048sd7
12/23/2014,817,5761sd7
12/23/2014,798,3672sd7
12/23/2014,768,3558sd7
12/23/2014,763,5549sd7
12/23/2014,761,3001sd7
12/23/2014,757,2949sd7
12/23/2014,755,3641sd7
12/23/2014,741,8855sd7
12/23/2014,739,5031sd7
12/23/2014,735,2848sd7
12/23/2014,724,2819sd7
12/23/2014,718,5724sd7
12/23/2014,709,3302sd7
12/23/2014,696,7396sd7
12/23/2014,695,2848sd7
12/23/2014,687,3001sd7
12/23/2014,676,2850sd7
12/23/2014,672,2848sd7
12/23/2014,666,5249sd7
12/23/2014,657,3067sd7
12/23/2014,655,4055sd7
12/23/2014,648,3245sd7
12/23/2014,640,9100sd7
12/23/2014,635,3743sd7
12/23/2014,622,2848sd7
12/23/2014,616,4941sd7
12/23/2014,607,3001sd7
12/23/2014,606,5038sd7
12/23/2014,605,2827sd7
12/23/2014,602,7176sd7
12/23/2014,599,4713sd7
12/23/2014,597,4816sd7
12/23/2014,596,4505sd7
12/23/2014,582,3212sd7
12/23/2014,580,2848sd7
12/23/2014,576,3300sd7
12/23/2014,572,3001sd7
12/23/2014,564,3245sd7
12/23/2014,556,9402sd7
12/23/2014,554,2939sd7
12/23/2014,525,2848sd7
12/23/2014,521,5766sd7
12/23/2014,517,2850sd7
12/23/2014,517,2949sd7
12/23/2014,512,4414sd7
12/23/2014,509,3028sd7
12/23/2014,486,3641sd7
12/23/2014,479,3046sd7
12/23/2014,476,3301sd7
12/23/2014,476,3935sd7
12/23/2014,475,3213sd7
12/23/2014,26816,4795sd7
12/23/2014,11416,2983sd7
12/23/2014,11197,3929sd7
12/23/2014,8763,4245sd7
12/23/2014,7387,7772sd7
12/23/2014,7383,8305sd7
12/23/2014,6539,2983sd7
12/23/2014,6530,2827sd7
12/23/2014,6223,7772sd7
12/23/2014,5650,2974sd7
12/23/2014,4718,3874sd7
12/23/2014,3992,4505sd7
12/23/2014,3891,3862sd7
12/23/2014,3718,4140sd7
12/23/2014,2719,2848sd7
12/23/2014,2682,5953sd7
12/23/2014,2600,2848sd7
12/23/2014,2501,3001sd7
12/23/2014,2486,5586sd7
12/23/2014,2452,5520sd7
12/23/2014,2351,8339sd7
12/23/2014,2313,5024sd7
12/23/2014,2155,2989sd7
12/23/2014,2119,2983sd7
12/23/2014,2079,2983sd7
12/23/2014,2042,5520sd7
12/23/2014,1917,3300sd7
12/23/2014,1916,3007sd7
12/23/2014,1893,6226sd7
12/23/2014,1864,3176sd7
12/23/2014,1770,3245sd7
12/23/2014,1731,5258sd7
12/23/2014,1721,2819sd7
12/23/2014,1606,4331sd7
12/23/2014,1575,2848sd7
12/23/2014,1539,3569sd7
12/23/2014,1499,2983sd7
12/23/2014,1496,3245sd7
12/23/2014,1494,2864sd7
12/23/2014,1374,5751sd7
12/23/2014,1274,7653sd7
12/23/2014,1267,2827sd7
12/23/2014,1259,5414sd7
12/23/2014,1257,5351sd7
12/23/2014,1255,2983sd7
12/23/2014,1220,5133sd7
12/23/2014,1219,3300sd7
12/23/2014,1219,3046sd7
12/23/2014,1211,2983sd7
12/23/2014,1183,2989sd7
12/23/2014,1172,3213sd7
12/23/2014,1166,4505sd7
12/23/2014,1089,3029sd7
12/23/2014,1074,5496sd7
12/23/2014,1055,5549sd7
12/23/2014,1044,3641sd7
12/23/2014,1043,6989sd7
12/23/2014,1039,3046sd7
12/23/2014,1017,3300sd7
12/23/2014,1017,3245sd7
12/23/2014,996,6399sd7
12/23/2014,982,2848sd7
12/23/2014,980,3176sd7
12/23/2014,978,3378sd7
12/23/2014,963,3300sd7
12/23/2014,954,8855sd7
12/23/2014,926,5766sd7
12/23/2014,926,8991sd7
12/23/2014,912,2860sd7
12/23/2014,896,3067sd7
12/23/2014,895,2989sd7
12/23/2014,888,5038sd7
12/23/2014,858,2989sd7
12/23/2014,856,9017sd7
12/23/2014,854,2848sd7
12/23/2014,848,5146sd7
12/23/2014,845,2983sd7
12/23/2014,836,4941sd7
12/23/2014,818,2848sd7
12/23/2014,813,2848sd7
12/23/2014,811,2983sd7
12/23/2014,798,3857sd7
12/23/2014,792,3641sd7
12/23/2014,775,3245sd7
12/23/2014,759,7761sd7
12/23/2014,741,5586sd7
12/23/2014,739,5743sd7
12/23/2014,736,2848sd7
12/23/2014,734,6399sd7
12/23/2014,725,4106sd7
12/23/2014,717,6276sd7
12/23/2014,709,9110sd7
12/23/2014,673,2963sd7
12/23/2014,670,2976sd7
12/23/2014,663,3282sd7
12/23/2014,659,5038sd7
12/23/2014,659,6858sd7
12/23/2014,655,4381sd7
12/23/2014,652,4594sd7
12/23/2014,641,4293sd7
12/23/2014,623,4055sd7
12/23/2014,621,4713sd7
12/23/2014,620,3390sd7
12/23/2014,620,4178sd7
12/23/2014,599,3001sd7
12/23/2014,593,2848sd7
12/23/2014,588,3245sd7
12/23/2014,585,3641sd7
12/23/2014,583,2848sd7
12/23/2014,577,2819sd7
12/23/2014,567,2976sd7
12/23/2014,558,6989sd7
12/23/2014,551,6685sd7
12/23/2014,542,4239sd7
12/23/2014,540,3105sd7
12/23/2014,535,3886sd7
12/23/2014,533,2858sd7
12/23/2014,514,2848sd7
12/23/2014,514,5496sd7
12/23/2014,512,4239sd7
12/23/2014,502,3300sd7
12/23/2014,496,5743sd7
12/23/2014,488,2850sd7
12/23/2014,485,2848sd7
12/23/2014,483,6607sd7
12/23/2014,482,3982sd7
12/23/2014,473,2848sd7
12/23/2014,462,2841sd7
12/23/2014,460,5598sd7
12/23/2014,457,2848sd7
12/23/2014,456,4257sd7
12/23/2014,456,3046sd7
12/23/2014,450,3067sd7
12/23/2014,443,5586sd7
12/23/2014,434,3213sd7
12/23/2014,427,5038sd7
12/23/2014,426,3857sd7
12/23/2014,421,2841sd7
12/23/2014,421,3001sd7
12/23/2014,421,7018sd7
12/23/2014,420,5430sd7
12/23/2014,414,2848sd7
12/23/2014,412,2848sd7
12/23/2014,411,2827sd7
12/23/2014,406,3299sd7
12/23/2014,406,3090sd7
12/23/2014,406,6989sd7
12/23/2014,405,4938sd7
12/23/2014,404,4217sd7
12/23/2014,400,4490sd7
12/22/2014,23242,4795sd7
12/22/2014,16884,2983sd7
12/22/2014,8382,6858sd7
12/22/2014,7262,7772sd7
12/22/2014,6954,8305sd7
12/22/2014,6406,3929sd7
12/22/2014,6239,4245sd7
12/22/2014,4965,4140sd7
12/22/2014,4949,7772sd7
12/22/2014,4899,3874sd7
12/22/2014,4383,5258sd7
12/22/2014,4383,2974sd7
12/22/2014,4223,3862sd7
12/22/2014,4081,5586sd7
12/22/2014,3940,4106sd7
12/22/2014,3856,7653sd7
12/22/2014,3809,2989sd7
12/22/2014,3743,3300sd7
12/22/2014,3568,2848sd7
12/22/2014,3213,2983sd7
12/22/2014,3147,3001sd7
12/22/2014,3109,9385sd7
12/22/2014,3020,3378sd7
12/22/2014,2880,2864sd7
12/22/2014,2871,7366sd7
12/22/2014,2805,2858sd7
12/22/2014,2764,5549sd7
12/22/2014,2740,3300sd7
12/22/2014,2686,4178sd7
12/22/2014,2634,5024sd7
12/22/2014,2575,2983sd7
